https://www.startupact.tn/img/enova.png,"Enova Robotics conçoit, fabrique et commercialise des robots mobiles dans le domaine de la sécurité, la santé et la logistique.

					Site web: www.enovarobotics.eu","Anis Sahbani

Philippe Bidaud

Christophe Grand",Industrie Robotique,Mars 2019, 
https://www.startupact.tn/img/datavora.png,"Startup spécialisée dans l'offre en ligne, Datavora propose une plateforme de veille concurrentielle et tarifaire à grande échelle pour les acteurs du e-commerce.

					Site web: www.datavora.com","Mohamed Hédi Zaher

Oussama Messaoud",ECommerce,Mars 2019, 
https://www.startupact.tn/img/polysmart.png,Nous produisons un jeux de la catégorie Esport de type MOBA de tir (shooter) Top/down view (à la troisième personne) pour plateforme PC.,"Ahmed Cheikhrouhou

Haroun Bouchrit",Gaming,Mars 2019, 
https://www.startupact.tn/img/bws.png,BWS est industriel et opérateur IoT offrant des solutions intégrées de monitoring des objets en temps réel pour l'optimisation énergétique.,"Karim Kharrat

Nizar Ghram

Sofiene Ghram",IOT,Mars 2019, 
https://www.startupact.tn/img/ezzayra.png,"Développement et intégration de produits technologiques destinés a l'agriculture. Software, Hardware et Robotique.

					Site web: www.ezzayra.com",Yasser Bououd,AgTech,Mars 2019, 
https://www.startupact.tn/img/medilsys.png,"Medilsys fournit aux structures hospitalières les solutions les plus innovantes en systèmes d’informations cliniques spécialistes en soins intensifs.

					Site web: www.medilsys.com","Anis Ghorbel

Najmeddine Nouri

Sofiene Ghorbel",IT,Mars 2019, 
https://www.startupact.tn/img/dabchy.png,"Dabchy.com est une marketplace de mode qui permet aux femmes de renouveler leurs gardes-robes en ligne et en toute sécurité.

					Site web: www.dabchy.com","Ghazi Ketata

Ameni Mansouri

Oussama Mahjoub",ECommerce,Mars 2019, 
https://www.startupact.tn/img/vitalight.png,"Laboratoire unique à la frontière entre la biotechnologie marine et formulation soins dermo-cosmétiques naturels&raffinés à l’aide des actifs stabilisés à haute efficacité.

					Site web: www.algovita.tn","Ilyes Gouja

Khaoula ben Slimane",ECommerce,Mars 2019, 
https://www.startupact.tn/img/paypos.png,"Développement de solutions monétiques innovantes et dans la digitalisation des services bancaires et financiers compatibles (PCI-DSS, EMV…).

					Site web: www.paypos.tn",Khatib Chakchouk,FinTech,Mars 2019, 
https://www.startupact.tn/img/nextgen.png,"NextGenCorp est spécialisée dans le développement d’applications mobiles ludo-éducatives et thérapeutiques pour les enfants qui souffrent des troubles d'apprentissage.

					Site web: www.ngcorp.tn","Moez Lachned

Ahmed Nabli",Santé,Mars 2019, 
https://www.startupact.tn/img/nostatik.png,"Symmetryk : Une plateforme d'échange de documents entre le siège, filiales et les équipes sur le terrain.

					Site web: www.nostatikmedia.com","Khaled Frad

Ramzi Mrad",IT,Mars 2019, 
https://www.startupact.tn/img/roam.png,"Roamsmart aide les opérateurs de téléphonie mobile dans la transformation numérique de leur activité roaming a travers des solutions SaaS innovantes.

					Site web: www.roam-smart.com","Walid Chamekh

Mehdi Triki",Télécoms,Mars 2019, 
https://www.startupact.tn/img/ilb.png,"L'objectif d'ilboursa est de développer le média leader et de référence dans le secteur « Eco-Bourse-Finance »

					Site web: www.ilboursa.com","Ismail Ben Sassi 

Rodolphe Villaes",IT,Avril 2019, 
https://www.startupact.tn/img/expensya.png,"Expensya offre l'automatisation de la gestion des notes de frais - worldwide

					Site web: www.expensya.com",Karim Jouini,Fintech,Avril 2019, 
https://www.startupact.tn/img/gomycode.png,"GoMyCode se veut être une plateforme éducative panafricaine qui regroupe les meilleurs talents tech de la région, les forme sur les nouvelles technologies et les connecte avec des projets du numérique à travers le monde.

                    Site web: www.gomycode.tn","Yahya Bouhlel 

Amine Bouhlel",EdTech,Avril 2019, 
https://www.startupact.tn/img/mass.png,"Mass est un fournisseur de solutions logicielles avancées de Marketing analytique, axées sur les outils de Modélisation Mix Marketing.

					Site web: www.mass-analytics.com","Ramla Jarrar 

Firas Jabloun",AI,Avril 2019, 
https://www.startupact.tn/img/kaoun.png,"Sté Kaoun met en place des produits d'identification et d'automatisation afin de rendre les services financiers plus rapides et plus accessibles à tous.

					Site web: www.kaoun.com","Nebras Jemel

Anis Kallel

Rostom Bouazizi",Fintech,Avril 2019, 
https://www.startupact.tn/img/apprentus.png,"Apprentus est une place de marché qui innove dans les mises en relation entre les professeurs particuliers et leurs futures élèves.

					Site web: www.apprentus.com","Gaetan Deremince

Marius Andra",EdTech,Avril 2019, 
https://www.startupact.tn/img/bus.png,"Bus Software offre un nouveau dispositif de perception sur le transport public avec un SAEIV (Systèmes d’Aide à l’Exploitation et d’Information des Voyageurs).

					Site web: www.winicari.tn","Amor Sahnoun

Makrem Erguez",IoT,Avril 2019, 
https://www.startupact.tn/img/methania.png,"Methania est spécialisée dans la conception, industrialisation, fabrication et installation des solutions de micro méthanisation et micro cogénération,ingénierie et construction des installations clé en main de Méthanisation.

					Site web: www.methania.com",Selim Kanzari,Energie,Avril 2019, 
https://www.startupact.tn/img/wattnow.png,"Wattnow propose une solution IoT de monitoring et de controle d’électricité, qui permet aux entreprises de réduire le gaspillage et améliorer leur efficacité énergétique

					Site web: www.wattnow.io",Issam Smaali,IoT,Avril 2019, 
https://www.startupact.tn/img/TechAccessibility.png,"TechAccessibility est spécialisée dans la création de solutions informatiques innovantes pour tous.

					Site web: www.techaccessibility.com",Nour Ben Yahia,AI,Avril 2019, 
https://www.startupact.tn/img/Taysir.png,"Taysir Solutions Tunisia, fournisseur de plateforme pour les agences de voyage à travers le monde. On a trois logiciels qui sont utilisés pour la gestion des visas, gestion de billetterie et réservation d'hôtel.

					Site web: www.taysirsolutions.com","Fakhreddine Hachfi

Mohamed Belghith",AI,Avril 2019, 
https://www.startupact.tn/img/uniq.png,"UniQ Soft Technology: Conception et Développement d'un système d'information financière UniQ doté d’un moteur Comptable capable de résoudre les problèmes de reporting et de comptabilité les plus complexes dans le secteur bancaire.

					Site web: www.uniqfst.com",Bechir Yakhlef,AI,Avril 2019, 
https://www.startupact.tn/img/armani.png,"Armani Arabic Academy propose des nouvelles techniques d'apprentissage de la langue arabe pour les enfants en utilisant les techniques de jeu et d'exercices interactifs.

					Site web: www.armaniarabicacademy.com",Salwa Armani,EdTech,Avril 2019, 
https://www.startupact.tn/img/Dqlick.png,"Dqlick est une insurtech spécialisée dans la digitalisation et la transformation numérique dans le domaine de l’assurance des personnes.

					Site web: www.dqlick.com",Hamdi Bouslah,Insurance Tech,Avril 2019, 
https://www.startupact.tn/img/knsd.png,"KNSD est une agence de communication digitale qui développe un produit/service de veille et monitoring sur les réseaux sociaux en SAAS.

					Site web: www.knsd.digital","Ali Boulila

Kais Ezzine",Big Data,Avril 2019, 
https://www.startupact.tn/img/medCretech.png,"MedCretech propose une application Blockchain pour tracer et fluidifier le cycle de vie des biens immobiliers.

					Site web: www.medcretech.com",Nacef Bouzguenda,Blockchain & Cryptocurrency,Avril 2019, 
https://www.startupact.tn/img/Novel-Ti.png,"IoT, AI et Robotics.Nous avons un produit IoT pour la localisation de robots indoor, et un jeux d'enfant éducatif pour les inciter à bouger.

					Site web: www.novelti.com.tn","Zied Loukil

Ferdouas Masmoudi",AI,Avril 2019, 
https://www.startupact.tn/img/peak.png,"PEAK Technologies est spécialisée dans le développement des solutions de gestion et de contrôle des opérations transactionnelles basée sur les technologies Blockchain.

					Site web: www.peak-cs.com","Moslem Ben Dhaou

Bilel Methnani",Fintech,Avril 2019, 
https://www.startupact.tn/img/smartclean.png,"A tech company that produces electric bicycles. We design, engineer and produce high-end electric bicycles with amazing technology and performance.",Mourad Bouabdallah,Cleantech,Avril 2019, 
https://www.startupact.tn/img/Tadeco.png,"Tadeco It a développé une plateforme cloud de gestion de flotte automobile.

					Site web: www.tadeco-group.tn",Aymen Talbi,ECommerce,Avril 2019, 
https://www.startupact.tn/img/TechAbility.png,"TechAbility propose une solution de monitoring de l'énergie basée sur l'intelligence artificielle qui permettra aux clients de faire des économies sur leurs factures d'électricité.

					Site web: www.techability.tn","Dorra Kammoun

Oussama Romdhane",IoT,Avril 2019, 
https://www.startupact.tn/img/SmartMobility.png,"Nous développons des solutions répondant aux besoins des entreprises dans la gestion de la mobilité de leur personnel.

					Site web: www.smartmobility-solutions.com",Mokhles Masmoudi,IoT,Avril 2019, 
https://www.startupact.tn/img/Educanet.png,"Educanet a développé un système d'information pour les établissements éducatifs: du primaire à l'université. ERP complet pour l'établissement du pédagogique à la comptabilité et aux déclarations en ligne.

					Site web: www.educanet.tn",Anis Arbia,EdTech,Avril 2019, 
https://www.startupact.tn/img/Study.png,"Study.tn is a Tunisian e-learning platform that brings the best to teach the masses through high-quality video-based courses.

					Site web: www.study.tn","Nidhal Abidi

Nadhir Abidi

Mohamed Salim Hadrich

Saif Hamdawi",EdTech,Avril 2019, 
https://www.startupact.tn/img/TMR.png,"LE PORTAIL TMR est un portail pour le service et l'exploitation, c'est une solution de marketing digital qui aide les entreprises à mieux se référencer.

					Site web: www.tmr.tn","Amel Besbes

 Kais Laaribi",Marketing,Avril 2019, 
https://www.startupact.tn/img/ESAT.png,"ESAT est une société spécialisée dans le prototypage des cartes électroniques.

					Site web: www.esat.tn",Mohamed Sellaouti,IoT,Avril 2019, 
https://www.startupact.tn/img/INOTEK.png,"Conception et production d'objets connectés et le développement de leurs logiciels spécifiques (web, mobile, embarqué...) pour notre compte ou pour autrui.

					Site web: www.inotek.tn","Mehdi Mazlout

Anis Messaoud

Mohamed Walid Sghari",IoT,Avril 2019, 
https://www.startupact.tn/img/Paymee.png,"Développement des solutions de paiement mobile et des passerelles de paiement en ligne.

					Site web: www.paymee.tn",Marwen Amamou,Fintech,Avril 2019, 
https://www.startupact.tn/img/HealthcareAnywhere.png,"PortailWEB + AppliMobile pour particuliers WorldWide, l'objectif est de digitaliser et gérer ses propres données santé (Medical Records) de manière inédite, sécurisée, anywhere Réseau social mondial spécialisé santé.","Fadoua Ben Rejeb Ouerdiane

Imed Elabed",Health Tech,Avril 2019, 
https://www.startupact.tn/img/Tunooms.png,"Tunrooms est une plate-forme de location de logements meublés pour courte ou longue durée, adaptée à tous types de séjours et avec paiement en ligne.

					Site web: www.tunrooms.com","Mohamed Ali Lafif

Chokri Oueslati",ECommerce,Avril 2019, 
https://www.startupact.tn/img/Galactech.png,"Galactech offre aux opérateurs de téléphonie mobile une variété de services à valeur ajoutée de haute qualité et un contenu riche et varié.

					Site web: www.galactechstudio.com",Houcem Maiza,Telecom,Avril 2019, 
https://www.startupact.tn/img/Domodar.png,"Domodar est spécialisée dans le développement, conception et fabrication de solutions complètes pour la domotique sans fil et le Smart Farming.

					Site web: www.domodar.net","Rochdi Zaghdane

Walid Dhifallah",IoT,Avril 2019, 
https://www.startupact.tn/img/Vynd.png,"Vynd est une application mobile de découverte et réservation de restaurants avec un objectif de fournir une plateforme intégrée qui digitalise les activités des restaurants.

					Site web: www.vynd.com","Adam Chebbi

Khalil Ben Hamouda",Mobile,Avril 2019, 
https://www.startupact.tn/img/echo.png,"ECHO innove dans le domaine digital autour d'une plateforme en ligne garantissant le dessin et certification des aménagements cabines des avions.

					Site web: www.echo.aero",Amine Laaroussi,IT,Mai 2019, 
https://www.startupact.tn/img/takia.png,"Nous enseignons toutes les matières  pour les élèves de la 5ème année primaire au bac.

					Site web: www.takiacademy.com",TakiEddine Ben Messaoud,EdTech,Mai 2019, 
https://www.startupact.tn/img/instadeep.png,"InstaDeep propose des solutions IA pour l'entreprise et des produits IA d'aide à la décision pour plusieurs secteurs tels que la logistique et la mobilité.

                    Site web: www.instadeep.com","Karim Beguir  

Zohra Slim",AI,Mai 2019, 
https://www.startupact.tn/img/monresto.png,"Monresto est une plateforme de logistique de dernier kilomètre mettant en relation les clients avec leurs restaurants favoris à travers des livreurs indépendants. Elle permet également à des commerces de proximité et sites ecommerce d'utiliser notre réseau de livreurs pour envoyer leurs colis aux clients.

					Site web: www.monresto.net","Sami Tounsi  

Zied Ouerdani",Ecommerce,Mai 2019, 
https://www.startupact.tn/img/swiver.png,"Swiver est un ERP en  mode SAS destiné aux TPE et PME pour digitaliser leur process de gestion financière

					Site web: www.swiver.io","Hichem Radoine

 Azzam Souelmia",Fintech,Mai 2019, 
https://www.startupact.tn/img/lifeye.png,"La vision de Lifeye est de combler les écarts entre les éleveurs, les vétérinaires, les institutions financières, les assureurs, les sociétés pharmaceutiques animales, les organisations gouvernementales et les ONG avec deux solutions, MooMe et VetoMe.

					Site web: www.lifeye.io","Ahmed Ben Achballah

Bassem Boujelben

Zied Chabchoub

Tarek Blaiech

AMohamed Kallel

Achraf Chabbouh

Ahmed Ben Said

Rateb Jabbar",Agritech,Mai 2019, 
https://www.startupact.tn/img/actifsprecieux.png,"Nous  développons, produisons et commercialisons des ingrédients actifs , formulés et objectivés, obtenus uniquement à partir de matières premières naturelles.

					Site web: www.actifsprecieux.com","Hedi Derouiche

Hajer Derouiche",BioTech,Mai 2019, 
https://www.startupact.tn/img/neopolis.png,"Développe en offshore et Edition de  solutions de digitalisation et de robotisation  destinés au secteur des assurances et banques.

					Site web: www.neopolis-dev.com","Achraf Khelil

Jacques-Yves Foucou",Insurance Tech,Mai 2019, 
https://www.startupact.tn/img/newgen.png,"NewGen est une startup spécialisée en développement de jeux Videos. Nous avons commencé au début a faire des jeux de réalité virtuel et augmenté comme des produit de service ensuite nous nous sommes concentré a créer notre propre produit (jeu) pour le vendre à l'international.

					Site web: www.newgen-studio.com",Seifeddine Ben Hamouda,Gaming,Mai 2019, 
https://www.startupact.tn/img/medtn.png,"Med.tn est une plateforme de prise de rendez vous, annuaire médical et téléconsultation.

					Site web: www.med.tn","Issam Bellaj

Aymen Turki

Emna Jellouli",Plateforme Sociale,Mai 2019, 
https://www.startupact.tn/img/9arini.png,"www.9arini.tn est une conciergerie de mise en relation entre des formateurs dans différents domaines et des demandeurs de formations diverses et variées.

					Site web: www.9arini.tn","Kais Assali

Anis Wahabi",EdTech,Mai 2019, 
https://www.startupact.tn/img/fouta.png,"FOUTA TUNISIA  est leader de la Fouta Tunisienne artisanale. Parmi les sociétés les plus représentatives du produit sur le marché mondial. Ce produit typiquement Tunisien a été mis au gout du jour et a fait sa place sur le marché international du textile.

					Site web: www.foutatunisia.com",Zied Beldi,Ecommerce,Mai 2019, 
https://www.startupact.tn/img/stbi.png,"Production de bornes interactives et programmation des logiciels afférents: systèmes intelligents de gestion des files d'attente, systèmes d'affichage dynamique et déploiement de wifi communautaires.

					Site web: www.stbi-tunisia.com",Sofiene Horrigue,Autre contenu créatif,Mai 2019, 
https://www.startupact.tn/img/wecode.png,"WeCode Land développe des formation en économie numérique pour faire face à l'inactivité économique des jeunes et accompagner la transition digitale dans la région.

					Site web: www.wecode.land","Wala Kasmi

Mohamed Ali Boumiza",EdTech,Mai 2019, 
https://www.startupact.tn/img/seemba.png,"Seemba est une solution de monétisation de jeux videos, offrant au développeurs de jeux une alternative au publicité, plus rentables et plus addictives pour les joueurs.

					Site web: www.seemba.com","Slim Ben Nasrsallah 

Jacer Omri

Mohamed Ben Hadj Aissa

Jihed Bibani",Gaming,Mai 2019, 
https://www.startupact.tn/img/safozi.png,"SAFOZI est le premier fournisseur régional des services d'nfrastructure TIC, tels que, les serviecs d'hébergement et les serveurs Cloud (Public Cloud: IaaS et PaaS).

					Site web: www.safozi.com",Zied Ouled Ali,EComerce,Juin 2019, 
https://www.startupact.tn/img/siteflow.png,"SiteFlow est une solution SaaS qui digitalise la préparation et le suivi d'intervention sur les chantiers de construction et de maintenance industrielle complexes.

					Site web: www.siteflow.fr","Samed Jalouali

Timothe Piette

Etienne Barrault

Louis Hauvette",Logiciel,Juin 2019, 
https://www.startupact.tn/img/Fabskill.png,"FABSKILL offre aux recruteurs une plateforme web pour la gestion digitalisée des processus de recrutement en utilisant les nouvelles technologies et l'intelligence artificielle.

                    Site web: www.fabskill.com","Sofiene Mabrouk

Bechir Afifi

Mohamed BenSfar",HR,Juin 2019, 
https://www.startupact.tn/img/BioIntrants.png,"BioIntrants Technologie est une Unité de production industrielle d’intrants destinés à l’agriculture conventionnelle et biologique qui s’imprègne d'une politique de fertilisation raisonnée plus respectueuse de la nature et des hommes.

					Site web: www.switchmed.eu","Yassine Ben Menadi

Chedly Ben Menadi",BioTech,Juin 2019, 
https://www.startupact.tn/img/NextProtein.png,"NextProtein produces insect-based protein for animal feedstocks in a quest to accelerate sustainable agriculture and tackle resource scarcity.

					Site web: www.nextprotein.co","Mohamed Gastli 

Syrine Chaalala",Agritech,Juin 2019, 
https://www.startupact.tn/img/Dataera.png,"Accompagner les entreprises dans la maîtrise, l’analyse et la visualisation de leurs données. Les aider à valoriser leur capital informationnel pour accroître leurs revenus et la performance globale à l’aide des nouvelles technologies de Big Data et Data Analytics.

					Site web: www.data-era.co","Hedi Zouari 

Maher HENI",Big Data,Juin 2019, 
https://www.startupact.tn/img/tawtaw.png,"Application de cuisine maison en livraison. Des plats mijotés avec des ingrédients frais et de saison commandables en 3 clics et livrés en 35 minutes.

					Site web: www.tawtaw.co","Aziz BenChedli

Mahmoud Derouiche

Ahmed Selmi",ECommerce,Juin 2019, 
https://www.startupact.tn/img/MajestEye.png,"Nous développons notre propre technologie d'analyse prédictive qui permet à nos clients de passer à un data driven business model.

					Site web: www.majesteye.com","Bechir Ennaifer

Jihed Hannachi  

Rabie Saidi

Soufien Ben Hamza

Khaled Oueslati

Mohamed Alibi

Khouloud Ben Ammar

Abir Guettiti

Chayma Sakouhi

Wissem Inoubli",AI,Juin 2019, 
https://www.startupact.tn/img/Herundo.png,"Herundo fournit des solutions de bout-en-bout aux entreprises pour le lancement de leur activité e-commerce en local et à l’international, avec une expérience client réussie.

					Site web: www.herundo.com","Nizar Bouguila

Becem Jallouli

Mohamed Boujelbane",ECommerce,Juin 2019, 
https://www.startupact.tn/img/Senietna.png,"Seniatna est une marque engagée de produits agroalimentaires aidant les ménages tunisiens à retrouver le goût authentique grâce à la collaboration avec des producteurs indépendants.

					Site web: www.seniatna.com",Neil Boussofara,Logistique,Juin 2019, 
https://www.startupact.tn/img/Deepera.png,"DEEPERA est une FinTech. Son objectif est de démocratiser la finance en offrant de l’«Investment advisory for everyone !» grâce à des modèles d'IA.

					Site web: www.deepera.ai","Faouzi Moussa

Mustapha Boughzou",FinTech,Juin 2019, 
https://www.startupact.tn/img/aliendimension.png,"Junior Network est une startup technologique spécialisée dans l’éducation immersive en présentant des solutions de réalité augmentée: Alien Dimension et Tunisia Reborn.

					Site web: www.aliendimension.com","Sahar ben Rached

Zeineb Chabchoub

Oussema Ksontini",EdTech,Juin 2019, 
https://www.startupact.tn/img/Insight.png,Insight+ a conçu et développé la première application cloud de change manuel (BBE) en Tunisie dédiée aux bureaux de change.,"Adel Jenni

Imed Kouki

Mohamed Ali Jenni

Hamdi Mezoughi

Sabri Ameri",FinTech,Juin 2019, 
https://www.startupact.tn/img/sobflous.png,"Sobflous est un porte-monnaie électronique (web et mobile) qui offre aux utilisateurs les services de recharge téléphonique, transfert d'argent, paiement marchands et paiement factures.

					Site web: www.sobflous.tn",Mohamed Taher Hammami,FinTech,Juin 2019, 
https://www.startupact.tn/img/Asklepios.png,"Asklepios est un compagnon médical permettant au patient de communiquer ses informations médicales à son médecin pour l'optimisation thérapeutique de ses maladies.

					Site web: www.asklepios.io","Marwen Badri

Youssef El Behi",HealthTech,Juin 2019, 
https://www.startupact.tn/img/transin_smartin.png,"SmartIN est une AssurTech qui propose des solutions innovantes pour l’enrichissement et l’amélioration des services dans le secteur des assurances.

					Site web: www.smartin.com.tn",Wahid Mnasri,Insurance Tech,Juillet 2019, 
https://www.startupact.tn/img/catrim.png,"Catrim Développe des solutions innovantes pour les salles de marchés des banques d'investissement.

					Site web: www.catrimtech.com","Mohamed Amine Ghorbel

Becem Ben Mustapha",Fintech,Juillet 2019, 
https://www.startupact.tn/img/edonec.png,"Oeuvrant dans l'IT, EDonec offre une solution mobile de gestion et de suivi de développement pour les jardins d'enfants et les parents.

					Site web: www.edonec.com","Nader Zouari 

Zakaria Hatira",Edtech,Juillet 2019, 
https://www.startupact.tn/img/avempace.png,"Grâce à son expertise pointue en IoT et sa technologie innovante ViziaLive, Avempace se positionne comme leader des technologies embarquées pour la communication en temps réel.

					Site web: www.avempace-wireless.com","Haythem Boughzala

Abdelhamid Kerkeni",IOT,Juillet 2019, 
https://www.startupact.tn/img/niwees.png,"Niwees est une application mobile spécialisée en marketing digital.

					Site web: www.niwees.com",Abdallah NAJAH,Marketing,Juillet 2019, 
https://www.startupact.tn/img/arsela.png,Arsela vise à développer des plateformes intelligentes qui contribuent à l'amélioration de la qualité de vie de ses utilisateurs.,"Ines Hafi

Achref Ben Ouannes

Ahmed Ben Zineb",AI,Juillet 2019, 
https://www.startupact.tn/img/coaching-foot.png,"Coaching Foot est la première plateforme de jeu de Fantasy Football en Afrique et le seul fournisseur de statistiques footballistiques Tunisien.

					Site web: www.coaching-foot.com","Ahmed Adala

Kheireddine Fradj

Hussein Jenayah",E-commerce,Juillet 2019, 
https://www.startupact.tn/img/aromair.png,"La Société AROM R SARL est spécialisée dans la fabrication des diffuseurs de parfum à usage professionnel et domestique.

					Site web: www.arom-air.com",Ellyes Chakroun,IoT,Juillet 2019, 
https://www.startupact.tn/img/rahba.png,"Rahba.tn est un espace en ligne dédié aux professionnels de l’industrie agricole. On peut y trouver tous les produits et équipements neufs ou d'occasion.

					Site web: www.rahba.tn",Mahmoud Aboulrob,Agritech,Juillet 2019, 
https://www.startupact.tn/img/devolution.png,"Devolution est une société qui crée des applications éducatives.

					Site web: www.devolution-studio.com","Hidayet Ayadi

Seifeddine Ben Achour

Oualid Khayatti

Oussema Maatouk",EdTech,Juillet 2019, 
https://www.startupact.tn/img/aseptika.png,"Il s'agit d'un laboratoire dermo-cosmétique certifié qui veut digitaliser les cosmétiques naturels par un diagnostic de peau en ligne.

					Site web: www.aseptika-lab.com","Selima Zaouali

Aziz Zaouali",E-commerce,Juillet 2019, 
https://www.startupact.tn/img/faavly.png,"faavly est le premier réseau social de football qui permet aux fans & amoureux du jeu de suivre et pratiquer leurs sport favori.

					Site web: www.faavly.com",Mohamed Amine Grichi,Plateforme sociale,Juillet 2019, 
https://www.startupact.tn/img/universa-hub-africa.png,"Universa est une nouvelle génération de blockchain en tant que registre coopératif des changements d'état, effectuée par des nœuds sous licence et de confiance, et est capable de gérer des milliers ou des dizaines de milliers de transactions par seconde (± 20 000TPS).

					Site web: www.universacommunity.com","Omar Bouattay

Alexandre Borodich",Blockchain & cryptocurrency,Juillet 2019, 
